source,source_id,role,business_name,contact_name,phone,email,website,street,city,state,zip,address_full,services,inspection_status,usda_establishment_number,source_url,lat,lng,geocode_source
IMPPA,imppa-processor-26,processor,"El Popular Sausage Factory, LLC",Edward Garza,219-677-2064,egarza@elpopular.com,,"1251 Transport Dr., Suite C",Valparaiso,IN,46383,"1251 Transport Dr., Suite C Valparaiso, IN 46383",,,,https://imppa.org/member-directory/,41.457057083633,-87.01670507462,census-approx
IMPPA,imppa-processor-27,processor,Elston's Community Meats LLC,Lori Elston,812-571-0170,ljelston73@gmail.com,,9028 S. St. Rd. 128,Cross Plains,IN,47017,"9028 S. St. Rd. 128 Cross Plains, IN 47017",,,,https://imppa.org/member-directory/,38.940482,-85.181402,zip-centroid
IMPPA,imppa-processor-28,processor,Farmland Locker,Debra Honeycutt,765-468-6031,ddahoney@yahoo.com,,P.O. Box 352,Farmland,IN,47340,"P.O. Box 352 Farmland, IN 47340",,,,https://imppa.org/member-directory/,40.180757,-85.133663,zip-centroid
IMPPA,imppa-processor-29,processor,Farmstead Butcher Block,Raysha Wilson,270-220-4224,office@mmmbutcherblock.com,,3060 Cleaton Rd.,Central City,KY,42330,"3060 Cleaton Rd. Central City, KY 42330",,,,https://imppa.org/member-directory/,37.246232793637,-87.104709550016,census-exact
IMPPA,imppa-processor-30,processor,Fender 4 Star Meat Processing,Clark Arnold,812-829-3240,cl.arnold@hotmail.com,,1494 Rocky Hill Rd.,Spencer,IN,47460,"1494 Rocky Hill Rd. Spencer, IN 47460",,,,https://imppa.org/member-directory/,39.311873415031,-86.768318893356,census-exact
IMPPA,imppa-processor-31,processor,"Ferdinand Processing, Inc.",Paula Gogel,812-367-2073,pgogel3@hotmail.com fpmeats@psci.net,,1182 E. 5th St.,Ferdinand,IN,47532,"1182 E. 5th St. Ferdinand, IN 47532",,,,https://imppa.org/member-directory/,38.219661586743,-86.852039158885,census-exact
IMPPA,imppa-processor-32,processor,First Capitol Meats,Garth Steckler,812-738-0175,fcmcorydon@gmail.com,,420 Higdon St.,Corydon,IN,47112,"420 Higdon St. Corydon, IN 47112",,,,https://imppa.org/member-directory/,38.206580609795,-86.110991042512,census-exact
IMPPA,imppa-processor-33,processor,Fisher Packing Co.,Greg Fisher Brad Fisher,260-726-7355,Greg.Fisher@fishermeats.com Brad.Fisher@fishermeats.com,,300 W. Walnut,Portland,IN,47371,"300 W. Walnut Portland, IN 47371",,,,https://imppa.org/member-directory/,40.434358558681,-84.980522943611,census-approx
IMPPA,imppa-processor-34,processor,Gettinger Family Custom Meats,Sam Gettinger,765-228-9946,gettingermeats@yahoo.com,,4485 E. 225 N.,Rushville,IN,46173,"4485 E. 225 N. Rushville, IN 46173",,,,https://imppa.org/member-directory/,39.643967059272,-85.359125645411,census-exact
IMPPA,imppa-processor-35,processor,"Glier's Meats, Inc.",David Glier,859-291-1800,David@Goetta.com Amy@goetta.com,,533 Goetta Pl.,Covington,KY,41011,"533 Goetta Pl. Covington, KY 41011",,,,https://imppa.org/member-directory/,39.06713,-84.532674,zip-centroid
IMPPA,imppa-processor-36,processor,Hallmark Custom Meats LLC,Harvey Schrock,260-499-4889,hallmark@1byfax.com,,0850 W 550 S,Wolcottville,IN,46795,"0850 W 550 S Wolcottville, IN 46795",,,,https://imppa.org/member-directory/,41.561538787905,-85.440479892081,census-exact
IMPPA,imppa-processor-37,processor,Hampton Premium Meats,Chris Milam,270-847-0634,cmilam@hamptonpremiummeats.com,,P.O. Box 545,Hopkinsville,KY,42240,"P.O. Box 545 Hopkinsville, KY 42240",,,,https://imppa.org/member-directory/,36.880212,-87.46306,zip-centroid
IMPPA,imppa-processor-38,processor,Hanford Packing LLC,Nicole Hayden,219-345-3755,hanfordpackingLLC@gmail.com,,11391 N. St. Rd. 55,DeMotte,IN,46356,"11391 N. St. Rd. 55 DeMotte, IN 46356",,,,https://imppa.org/member-directory/,41.163213573627,-87.33377033911,census-approx
IMPPA,imppa-processor-39,processor,Harrison County M,Gary J. Geswein,812-738-9347,gjgeswein@aol.com,,11665 School Ln. NE,Palmyra,IN,47164,"11665 School Ln. NE Palmyra, IN 47164",,,,https://imppa.org/member-directory/,38.371520845738,-86.077673965761,census-exact
IMPPA,imppa-processor-40,processor,Hilltop Custom Meats LLC,David Glick,765-886-5430,,,7052 Manning Rd.,Economy,IN,47339,"7052 Manning Rd. Economy, IN 47339",,,,https://imppa.org/member-directory/,39.931159546466,-85.090557216226,census-exact
IMPPA,imppa-processor-41,processor,Hobart Meats,Rob St.Germain,219-942-5952,hobartmeats@yahoo.com,,8602 Randolph St.,Crown Point,IN,46307,"8602 Randolph St. Crown Point, IN 46307",,,,https://imppa.org/member-directory/,41.461376947528,-87.239203411967,census-exact
IMPPA,imppa-processor-42,processor,Holy Cow Farm Fresh LLC,Joanne Mosher,219-253-8491,joanne@holycowfarmfresh.com,,10387 N. 100 W.,Monon,IN,47959,"10387 N. 100 W. Monon, IN 47959",,,,https://imppa.org/member-directory/,40.903496358818,-86.892697740543,census-exact
IMPPA,imppa-processor-43,processor,Homestyle Butchering,Leonard Miller,574-525-4602,,,59989 E. Co. Line Rd.,Middlebury,IN,46540,"59989 E. Co. Line Rd. Middlebury, IN 46540",,,,https://imppa.org/member-directory/,41.625162487157,-85.657085509332,census-exact
IMPPA,imppa-processor-44,processor,Huber's Greensburg Locker,Fred & Linda Huber,812-663-7744,flhuber@frontier.com,,1023 N. Ireland St.,Greensburg,IN,47240,"1023 N. Ireland St. Greensburg, IN 47240",,,,https://imppa.org/member-directory/,39.346187579329,-85.488957341037,census-exact
IMPPA,imppa-processor-45,processor,Integrity Meats,Roger Stahlhut,260-693-0777,Integritymeat@gmail.com RLStahlhut@gmail.com,,3640 US 33,Churbusco,IN,46723,"3640 US 33 Churbusco, IN 46723",,,,https://imppa.org/member-directory/,41.217001581599,-85.314824428577,census-approx
IMPPA,imppa-processor-46,processor,Jason's Meat Market,Jason Logan,765-584-3940,jasonsmeatmarket@yahoo.com,,101 W. Franklin St.,Winchester,IN,47394,"101 W. Franklin St. Winchester, IN 47394",,,,https://imppa.org/member-directory/,40.171579015558,-84.981382173359,census-exact
IMPPA,imppa-processor-47,processor,"John's Butcher Shop, Inc.",,574-773-4632,marlin@johnsbutchershop.com,,158 N. Main St.,Nappanee,IN,46550,"158 N. Main St. Nappanee, IN 46550",,,,https://imppa.org/member-directory/,41.44321120063,-86.001365100334,census-exact
IMPPA,imppa-processor-48,processor,Kenny Dewig Meats,Kenneth Dewig,812-724-2333,kennydewigmeats@hotmail.com,,9204 W. State Rd. 165,Owensville,IN,47665,"9204 W. State Rd. 165 Owensville, IN 47665",,,,https://imppa.org/member-directory/,38.276085833967,-87.739029981651,census-approx
IMPPA,imppa-processor-49,processor,Knightstown Locker,Dan Titus,765-345-2410,knightstownlocker@gmail.com,,8037 S. 575 W.,Knightstown,IN,46148,"8037 S. 575 W. Knightstown, IN 46148",,,,https://imppa.org/member-directory/,39.77989,-85.475163,zip-centroid
IMPPA,imppa-processor-50,processor,Krider's Meat Processing,Randall S. Krider,260-248-8315,kridersmeatproc@gmail.com,,735 W. Market St.,Columbia City,IN,46725,"735 W. Market St. Columbia City, IN 46725",,,,https://imppa.org/member-directory/,41.155830816861,-85.497021529597,census-exact
IMPPA,imppa-processor-51,processor,L-L Meats,Leon Yoder,260-854-2935,,,11698 N. Baseline Rd.,Wolcottville,IN,46795,"11698 N. Baseline Rd. Wolcottville, IN 46795",,,,https://imppa.org/member-directory/,41.521413148685,-85.42338241479,census-exact
IMPPA,imppa-processor-52,processor,Ladoga Frozen Foods,Cassie Claycomb,765-942-2225,ladogafrozenfoods@hotmail.com,,237 S. Washington St.,Ladoga,IN,47954,"237 S. Washington St. Ladoga, IN 47954",,,,https://imppa.org/member-directory/,39.912070410473,-86.800979383811,census-exact
IMPPA,imppa-processor-53,processor,Lengacher's Meats,Rebecca or Melinda Lengacher,260-627-8060,,,13601 Antwerp Rd.,Grabill,IN,46741,"13601 Antwerp Rd. Grabill, IN 46741",,,,https://imppa.org/member-directory/,41.195029420334,-84.969580554876,census-exact
IMPPA,imppa-processor-54,processor,Lengerich Meats Inc.,Jackie Barnes,260-638-4123,lengerich@frontier.com,,3095 VanHorn St.,Zanesville,IN,46799,"3095 VanHorn St. Zanesville, IN 46799",,,,https://imppa.org/member-directory/,40.915229532826,-85.282704553288,census-exact
IMPPA,imppa-processor-55,processor,Lighthouse Custom Meats,Delmar Wagler Matt Miller Marcus Marner,812-699-7132,,,464 N. St. Rd. 57,Bloomfield,IN,47424,"464 N. St. Rd. 57 Bloomfield, IN 47424",,,,https://imppa.org/member-directory/,39.030580386812,-87.011464133685,census-approx
IMPPA,imppa-processor-56,processor,M & M Fields Market,William Fields,260-368-9409,wfields32@gmail.com,,P.O. Box 279,Geneva,IN,46740,"P.O. Box 279 Geneva, IN 46740",,,,https://imppa.org/member-directory/,40.60428,-84.964762,zip-centroid
IMPPA,imppa-processor-57,processor,"Manley Meats, Inc.",JJ Everett,260-592-7313,manleymeatsinc@centurylink.net,,302 S. 400 E.,Decatur,IN,46733,"302 S. 400 E. Decatur, IN 46733",,,,https://imppa.org/member-directory/,40.741631968355,-84.860088487335,census-exact
IMPPA,imppa-processor-58,processor,Martin's Custom Butchering Inc.,Shane Oberholzer,574-862-2982,martinsmeats@frontier.com,,27570 CR 42,Wakarusa,IN,46573,"27570 CR 42 Wakarusa, IN 46573",,,,https://imppa.org/member-directory/,41.521747253315,-85.993161493971,census-exact
IMPPA,imppa-processor-59,processor,Merkley & Sons Inc.,Brad Merkley,812-482-7020,merkleymeats@gmail.com,,3994 W. 180 N.,Jasper,IN,47546,"3994 W. 180 N. Jasper, IN 47546",,,,https://imppa.org/member-directory/,38.405342323961,-86.980966534474,census-exact
IMPPA,imppa-processor-60,processor,Michiana Meats LLC,Leonard Schwartz,260-768-7520 X2,michmeats@plainconnect.com,,8195 W SR 120,Shipshewana,IN,46565,"8195 W SR 120 Shipshewana, IN 46565",,,,https://imppa.org/member-directory/,41.726831239442,-85.585779979469,census-approx
IMPPA,imppa-processor-61,processor,Midwest Kosher,Arik & Aryeh Kramer,574-855-1791,,,560 W. Ireland Rd.,South Bend,IN,46614,"560 W. Ireland Rd. South Bend, IN 46614",,,,https://imppa.org/member-directory/,41.62883230919,-86.256101671223,census-exact
IMPPA,imppa-processor-62,processor,Miller's Deer Processing,Marlin and Ruby Miller,574-312-0066,millersdeer@plainconnect.com,,12232 CR 34,Goshen,IN,46528,"12232 CR 34 Goshen, IN 46528",,,,https://imppa.org/member-directory/,41.581356797902,-85.698510524315,census-exact
IMPPA,imppa-processor-63,processor,Miller's Smoke House,Marlin Miller,574-825-2665,millersmokehouse@plainconnect.com,,10620 CR 14,Middlebury,IN,46540,"10620 CR 14 Middlebury, IN 46540",,,,https://imppa.org/member-directory/,41.686780567035,-85.673291271717,census-exact
IMPPA,imppa-processor-64,processor,Monon Meat Packing & Catering,Jennifer Grabow,219-253-6363,mononmeats@yahoo.com,,,Monon,IN,47959,"Monon, IN 47959",,,,https://imppa.org/member-directory/,40.862574,-86.900695,zip-centroid
IMPPA,imppa-processor-65,processor,Moonlight Meat Processing,Anne Bays,606-515-8813,moonlightmeatprocessing@gmail.com,,90 AJ Sutton Rd.,Williamsburg,KY,40769,"90 AJ Sutton Rd. Williamsburg, KY 40769",,,,https://imppa.org/member-directory/,36.704354,-84.189734,zip-centroid
IMPPA,imppa-processor-66,processor,"Munsee Meats, Inc.",Nicholas Terry,765-288-3645,NTerry@munseemeats.com Sean@munseemeats.com,,1701 W. Kilgore,Muncie,IN,47304,"1701 W. Kilgore Muncie, IN 47304",,,,https://imppa.org/member-directory/,40.185470420583,-85.406768124993,census-approx
IMPPA,imppa-processor-67,processor,Napoleon Locker Plant,Brad Wessel,812-852-4333,napoleonlocker@gmail.com,,26029 Pocket Rd.,Batesville,IN,47006,"26029 Pocket Rd. Batesville, IN 47006",,,,https://imppa.org/member-directory/,39.323122580513,-85.260837885592,census-exact
IMPPA,imppa-processor-68,processor,Newton Processing,Sylvia Raber,812-486-3227,,,6396 Old US Hwy,Montgomery,IN,47558,"6396 Old US Hwy Montgomery, IN 47558",,,,https://imppa.org/member-directory/,38.638709,-87.049882,zip-centroid
IMPPA,imppa-processor-69,processor,O'Mara Foods,,,,,1820 North Montgomery Rd.,Greensburg,IN,47240,"1820 North Montgomery Rd. Greensburg, IN 47240",,,,https://imppa.org/member-directory/,39.354097504412,-85.465480561778,census-exact
IMPPA,imppa-processor-70,processor,Odon Locker Inc.,Luke Swartzentruber,812-636-4242,luke@theodonlocker.com,,606 West Elnora St.,Odon,IN,47562,"606 West Elnora St. Odon, IN 47562",,,,https://imppa.org/member-directory/,38.844415372989,-86.998159920253,census-exact
IMPPA,imppa-processor-71,processor,Old Fashioned Butcher Shop,Chris Baumgart & Michael Baehl,812-423-2465,ofbsevansville@outlook.com,,2130 Stringtown Rd.,Evansville,IN,47711,"2130 Stringtown Rd. Evansville, IN 47711",,,,https://imppa.org/member-directory/,37.99695339387,-87.554929347863,census-exact
IMPPA,imppa-processor-72,processor,Old Major LLC,Mark Lafay,317-710-2099,mark@oldmajormarket.com,,4201 Millersville Rd. Ste. 107A,Indianapolis,IN,46205,"4201 Millersville Rd. Ste. 107A Indianapolis, IN 46205",,,,https://imppa.org/member-directory/,39.833120749622,-86.11359981869,census-exact
IMPPA,imppa-processor-73,processor,Oliver's Butcher Shop,Rusty Oliver,765-964-3920,uco3814@gmail.com,,7071 N. 700 E.,Union City,IN,47390,"7071 N. 700 E. Union City, IN 47390",,,,https://imppa.org/member-directory/,40.267291711455,-84.843179574363,census-exact
IMPPA,imppa-processor-74,processor,Orange County Processing LLC,Chris Burger,812-865-2028,ocprocessing2017@yahoo.com,,5028 N. St. Rd. 37,Orleans,IN,47452,"5028 N. St. Rd. 37 Orleans, IN 47452",,,,https://imppa.org/member-directory/,38.631798834442,-86.458666468365,census-approx
IMPPA,imppa-processor-75,processor,Owen's Butcher Block,Owen DePoy,317-494-3095,ownsbutcherblock@gmail.com,,10463 N. Kitchen Rd.,Mooresville,IN,46158,"10463 N. Kitchen Rd. Mooresville, IN 46158",,,,https://imppa.org/member-directory/,39.58085702055,-86.316761923702,census-approx
IMPPA,imppa-processor-76,processor,Penn Country Hams,John Penn,270-465-5065,PennsHams@aol.com,,P.O. Box 88,Mannsville,KY,42758,"P.O. Box 88 Mannsville, KY 42758",,,,https://imppa.org/member-directory/,37.374757,-85.201006,zip-centroid
IMPPA,imppa-processor-77,processor,Pig Tail Charcuterie,Wendee Reed,317-516-5966,wendeereed@pigstale.com troyreed@pigstale.com,,5130 E. 65th St.,Indianapolis,IN,46220,"5130 E. 65th St. Indianapolis, IN 46220",,,,https://imppa.org/member-directory/,39.876008866278,-86.08379895798,census-exact
IMPPA,imppa-processor-78,processor,Prime Cut 41,Ryan & Megan Ellmore,765-636-4014,meganellmore@icloud.com,,1195 E. State St.,Veedersburg,IN,47987,"1195 E. State St. Veedersburg, IN 47987",,,,https://imppa.org/member-directory/,40.121237,-87.234872,zip-centroid
IMPPA,imppa-processor-79,processor,Project Ribeye,Nelson Schoon,219-309-7979,nschoon@comcast.net,,352 Deerfield Rd.,Valparaiso,IN,46383,"352 Deerfield Rd. Valparaiso, IN 46383",,,,https://imppa.org/member-directory/,41.484207115905,-87.006391668861,census-exact
IMPPA,imppa-processor-80,processor,Rice Quality Farm Meats Inc.,Tim Rice,812-829-4562,tim@ricequalityfarmmeats.com,,1294 Freeman Rd.,Spencer,IN,47460,"1294 Freeman Rd. Spencer, IN 47460",,,,https://imppa.org/member-directory/,39.263551586953,-86.745754755981,census-exact
IMPPA,imppa-processor-81,processor,Rihm Foods,Joe Rihm,765-478-3426,jrihm84@yahoo.com,,P.O. Box 148,Cambridge City,IN,47327,"P.O. Box 148 Cambridge City, IN 47327",,,,https://imppa.org/member-directory/,39.833542,-85.17883,zip-centroid
IMPPA,imppa-processor-82,processor,Royal Center Locker Plant Inc.,Steve Layer,574-643-3031,,,P.O. Box 250,Royal Center,IN,46978,"P.O. Box 250 Royal Center, IN 46978",,,,https://imppa.org/member-directory/,40.858704,-86.511134,zip-centroid
IMPPA,imppa-processor-83,processor,Sander Processing,Kent Sander,812-481-0044,sanderprocessing@frontier.com sfmm@sanderprocessing.com,,P.O. Box 68,Celestine,IN,47521,"P.O. Box 68 Celestine, IN 47521",,,,https://imppa.org/member-directory/,38.408491,-86.721023,zip-centroid
IMPPA,imppa-processor-84,processor,Stockyards Packing Co. LLC,Andrew Korb,513-312-0648,andy.korb@theyardsoh.com,,6365 College Corner Pike,Oxford,OH,45056,"6365 College Corner Pike Oxford, OH 45056",,,,https://imppa.org/member-directory/,39.545438085558,-84.791371707588,census-exact
IMPPA,imppa-processor-85,processor,The Butcher Block Inc.,Diana Reed,219-696-9111,d.burns.reed@gmail.com,,17918 Grant Pl Rt# 55,Lowell,IN,46356,"17918 Grant Pl Rt# 55 Lowell, IN 46356",,,,https://imppa.org/member-directory/,41.293246861927,-87.353778525627,census-approx
IMPPA,imppa-processor-86,processor,"This Old Farm, Inc.",Jessica Roosa,765-918-2684,jessica@thisoldfarminc.com,,7206 N 950 E,Darlington,IN,47940,"7206 N 950 E Darlington, IN 47940",,,,https://imppa.org/member-directory/,40.146462794634,-86.720781255477,census-exact
IMPPA,imppa-processor-87,processor,Trackside Butcher Shoppe,John Edwards,502-532-3015,office@tracksidebutchershoppe.com,,,Campbellsburg,KY,40111,"Campbellsburg, KY 40111",,,,https://imppa.org/member-directory/,37.785507,-86.619578,zip-centroid
IMPPA,imppa-processor-88,processor,"Two Rivers Fisheries, Inc.",Jeff Smith,270-335-5488,jeff.smith@tworiversfisheries.com,,1148 Wickliffe Rd.,Wickliffe,KY,42023,"1148 Wickliffe Rd. Wickliffe, KY 42023",,,,https://imppa.org/member-directory/,36.969038753463,-89.066101558795,census-approx
IMPPA,imppa-processor-89,processor,Uncle Charlie's Meats,Keith Schlosser,859-623-1967,keith@unclecharliesmeats.com,,406 N. Estill Ave.,Richmond,KY,40475,"406 N. Estill Ave. Richmond, KY 40475",,,,https://imppa.org/member-directory/,37.749590432077,-84.283029475298,census-exact
IMPPA,imppa-processor-90,processor,Wabash Clay Custom Meats Inc.,Nikki Bennett,812-939-3113,nikki@wabashclay.com michaelb@wabashclay.com,,991 W. St. Rd. 246,Clay City,IN,41841,"991 W. St. Rd. 246 Clay City, IN 41841",,,,https://imppa.org/member-directory/,39.284841592654,-87.092009561033,census-approx
IMPPA,imppa-processor-91,processor,Winchester Custom Meats,Cody Davis,765-305-0760,winchestercustommeats1@gmail.com,,1625 E. 300 S.,Winchester,IN,47394,"1625 E. 300 S. Winchester, IN 47394",,,,https://imppa.org/member-directory/,40.121053500949,-84.946199633393,census-exact
IMPPA,imppa-processor-92,processor,WW Locker,Eric Lopshire,260-344-3400,temlop@hotmail.com,,8896 W. 600 N.,Andrews,IN,46702,"8896 W. 600 N. Andrews, IN 46702",,,,https://imppa.org/member-directory/,40.915066604267,-85.620944604806,census-exact
IMPPA,imppa-processor-93,processor,Wood Farms Premium Meats LLC,Dennis Wood,260-433-6878,denniswood81@gmail.com,,11402 Indianapolis Rd.,Ft. Wayne,IN,46809,"11402 Indianapolis Rd. Ft. Wayne, IN 46809",,,,https://imppa.org/member-directory/,40.978922764816,-85.217973892146,census-exact
IMPPA,imppa-processor-94,processor,"Yoder's Meat & Cheese Co., Inc.",Robert Yoder,260-768-4715,ymc@yodersmeatandcheese.com,,435 S. Van Buren,Shipshewana,IN,46565,"435 S. Van Buren Shipshewana, IN 46565",,,,https://imppa.org/member-directory/,41.670885243683,-85.580451235854,census-approx
IMPPA,imppa-supplier-95,supplier,Accord Financial Group,Ian Liddell,513-293-4480,iliddell@4sfg.com,,6341 Eagle Ct.,Mason,OH,45040,"6341 Eagle Ct. Mason, OH 45040",,,,https://imppa.org/member-directory/,39.297668706073,-84.33910015424,census-exact
IMPPA,imppa-supplier-96,supplier,"AC Legg, Inc.",Tom Bonner,205-628-2039,tom.bonner@aclegg.com,,P.O. Box 709,Calera,AL,35040,"P.O. Box 709 Calera, AL 35040",,,,https://imppa.org/member-directory/,33.102967,-86.728894,zip-centroid
IMPPA,imppa-supplier-97,supplier,"Alaniz Law & Associates, P.L.L.C.",Richard Ananiz,281-833-2200,ralaniz@alaniz-law.com,,"20333 State Why 249, Ste. 272",Houston,TX,77070,"20333 State Why 249, Ste. 272 Houston, TX 77070",,,,https://imppa.org/member-directory/,29.979455,-95.573317,zip-centroid
IMPPA,imppa-supplier-98,supplier,Alliance Analytical Lab,Peter Nielson,616-837-7670,jeremy@aatestlabs.com,,179 W. Randall St.,Coopersville,MI,49404,"179 W. Randall St. Coopersville, MI 49404",,,,https://imppa.org/member-directory/,43.05993714669,-85.931665478692,census-approx
IMPPA,imppa-supplier-99,supplier,"Associated Packaging, Inc.",Matt Godden,317-701-3736,mgodden@associatedpackaging.com,,14050 Springmill Ponds Circle,Carmel,IN,46032,"14050 Springmill Ponds Circle Carmel, IN 46032",,,,https://imppa.org/member-directory/,39.996998520371,-86.161721235486,census-exact
IMPPA,imppa-supplier-100,supplier,"Austin Brown Company, Inc.",Douglas Brown,513-492-7933,doug@austinbrownco.com,,300 Reading Rd.,Mason,OH,45040,"300 Reading Rd. Mason, OH 45040",,,,https://imppa.org/member-directory/,39.358594722713,-84.314069649571,census-exact
IMPPA,imppa-supplier-101,supplier,"Berkel Midwest Sales & Service, Inc.",Thomas Floyd,708-293-0500,thomas@berkelmidwest.com,,4900 West 128th Pl,Alsip,IL,60803,"4900 West 128th Pl Alsip, IL 60803",,,,https://imppa.org/member-directory/,41.658671686419,-87.740745298501,census-exact
IMPPA,imppa-supplier-102,supplier,BIP Supply,Bob Taylor,765-292-2403,bip@ccrtc.com,,P.O. Box 227,Atlanta,IN,46031,"P.O. Box 227 Atlanta, IN 46031",,,,https://imppa.org/member-directory/,40.203688,-86.009558,zip-centroid
IMPPA,imppa-supplier-103,supplier,Biro Manufacturing Company,Skip Muir,419-798-4451,sales@birosaw.com skipm@birosaw.com,,1114 West Main St.,Marblehead,OH,43440,"1114 West Main St. Marblehead, OH 43440",,,,https://imppa.org/member-directory/,41.539571994675,-82.737003643922,census-exact
IMPPA,imppa-supplier-104,supplier,Bunzl Processor Division/ Koch Supplies,Joel Kennon,800-456-5624,joel.kennon@bunzlusa.com,,5710 NW 41st St.,Riverside,MO,64150,"5710 NW 41st St. Riverside, MO 64150",,,,https://imppa.org/member-directory/,39.172175,-94.632499,zip-centroid
IMPPA,imppa-supplier-105,supplier,Bush Brothers,Mark Bush,217-344-1111,,,1111 W. Eads,Urbana,IL,61801,"1111 W. Eads Urbana, IL 61801",,,,https://imppa.org/member-directory/,40.123159582654,-88.223373642449,census-approx
IMPPA,imppa-supplier-106,supplier,Coloma Frozen Foods,Eric MacLeod,269-849-0500,EricM@colomafrozen.com,,4145 Coloma Rd.,Coloma,MI,49038,"4145 Coloma Rd. Coloma, MI 49038",,,,https://imppa.org/member-directory/,42.186226319172,-86.358628968646,census-exact
IMPPA,imppa-supplier-107,supplier,Covington Box and Packaging,Mike Rogers,260-837-2000,mrogers@covingtonbox.com,,950 West Union St.,Waterloo,IN,46793,"950 West Union St. Waterloo, IN 46793",,,,https://imppa.org/member-directory/,41.452285,-85.01529,zip-centroid
IMPPA,imppa-supplier-108,supplier,CRM North America,Gino Pintore,847-916-2051,crm@crmnorthamerica.com,,2308 17th Ave.,Franklin Park,IL,60131,"2308 17th Ave. Franklin Park, IL 60131",,,,https://imppa.org/member-directory/,41.920226461756,-87.855522648422,census-approx
IMPPA,imppa-supplier-109,supplier,"Culler Consulting, LLC",Robert Culler,616-666-0495,cullerhome@sbcglobal.net,,1483 Laurel Oak Dr.,Avon,IN,46123,"1483 Laurel Oak Dr. Avon, IN 46123",,,,https://imppa.org/member-directory/,39.782747983382,-86.40571570283,census-exact
IMPPA,imppa-supplier-110,supplier,Daily Laboratories,Lisa Strickland,309-691-4513,dailylab@gmail.com,,2200 W. Altorfer Dr. Ste. B,Peoria,IL,61615,"2200 W. Altorfer Dr. Ste. B Peoria, IL 61615",,,,https://imppa.org/member-directory/,40.787338175276,-89.626425814443,census-approx
IMPPA,imppa-supplier-111,supplier,Daniels Food Equipment,Mark Thoennes,218-338-5000,danielsfood@midwestinfo.net,,P.O. Box 341,Parkers Prairie,MN,56361,"P.O. Box 341 Parkers Prairie, MN 56361",,,,https://imppa.org/member-directory/,46.160236,-95.332488,zip-centroid
IMPPA,imppa-supplier-112,supplier,Darling Ingredients Inc.,Jim Hollenbaugh,317-784-4486,jhollenbaugh@darlingii.com,,700 W. Southern Ave.,Indianapolis,IN,46225,"700 W. Southern Ave. Indianapolis, IN 46225",,,,https://imppa.org/member-directory/,39.729652483435,-86.171221579992,census-exact
IMPPA,imppa-supplier-113,supplier,Enviro-Pak,Patrick Martini,503-655-7044,sales@enviro-pak.com,,P.O. Box 1569,Clackamas,OR,97015,"P.O. Box 1569 Clackamas, OR 97015",,,,https://imppa.org/member-directory/,45.416832,-122.533128,zip-centroid
IMPPA,imppa-supplier-114,supplier,Excalibur Seasoning Co. Ltd.,Bob Andorfer,800-444-2169,sales@excaliburseasoning.com,,1800 Riverway Dr.,Pekin,IL,61554,"1800 Riverway Dr. Pekin, IL 61554",,,,https://imppa.org/member-directory/,40.545546282992,-89.658478414934,census-exact
IMPPA,imppa-supplier-115,supplier,G.A. Wintzer & Son Co.,Kirk Azbell,800-331-1801,kirk@gawintzer.com,,204 W. Auglaize St.,Wapakoneta,OH,45895,"204 W. Auglaize St. Wapakoneta, OH 45895",,,,https://imppa.org/member-directory/,40.570701935887,-84.196248397197,census-exact
IMPPA,imppa-supplier-116,supplier,George Lapsley Enterprises,George Lapsley,267-221-2426,glapsley@comcast.net,,4988 B. Rolling Glen Dr.,Pipersville,PA,18947,"4988 B. Rolling Glen Dr. Pipersville, PA 18947",,,,https://imppa.org/member-directory/,40.422899,-75.117839,zip-centroid
IMPPA,imppa-supplier-117,supplier,"Globe Casings, Inc.",Anna Morris,513-324-0184,anna@globecasing.com,,368 Paterson Plank Rd.,Carlstadt,NJ,07072,"368 Paterson Plank Rd. Carlstadt, NJ 07072",,,,https://imppa.org/member-directory/,40.820101575808,-74.068725373068,census-exact
IMPPA,imppa-supplier-118,supplier,"Herd Pack, LLC",Matthew Gibson,812-297-1312,matt@herdpack.com,,223 Quality Pl.,Corydon,IN,47112,"223 Quality Pl. Corydon, IN 47112",,,,https://imppa.org/member-directory/,38.248559621694,-86.129381869499,census-approx
IMPPA,imppa-supplier-119,supplier,High Plains Frontier Supply LLC,Dawn & Donovan Daws,970-776-9881,dawn@highplainssupply.com,,P.O. Box 2640,Loveland,CO,80539,"P.O. Box 2640 Loveland, CO 80539",,,,https://imppa.org/member-directory/,,,
IMPPA,imppa-supplier-120,supplier,Hobart/Glosson Food Equipment,John Glosson,260-478-1658,johng@glossonfoodequip.com,,6110 Bluffton Rd. Ste. 208,Fort Wayne,IN,46809,"6110 Bluffton Rd. Ste. 208 Fort Wayne,IN 46809",,,,https://imppa.org/member-directory/,41.030316747332,-85.166597057724,census-exact
IMPPA,imppa-supplier-121,supplier,Indiana Beef Cattle Association,Joe Moore,317-293-2333,jmoore@indianabeef.org,,"8425 Keystone Crossing, Ste. 240",Indianapolis,IN,46240,"8425 Keystone Crossing, Ste. 240 Indianapolis, IN 46240",,,,https://imppa.org/member-directory/,39.909977228378,-86.115169964165,census-exact
